# Energy_meV Original Background Corrected FinalWeight
6.708972041676483400e+01 7.232637833809163735e-04 1.457156301467763763e-04 5.775481532341399972e-04 8.756510762696520037e-27
6.800875768274791255e+01 6.277402597818694139e-04 1.443931490048306753e-04 4.833471107770387657e-04 8.756510762696520037e-27
6.892779494873099111e+01 5.076974425443813365e-04 1.430706678626953202e-04 3.646267746816860434e-04 8.756510762696520037e-27
6.984683221471408388e+01 3.818030504677865289e-04 1.417481867203648901e-04 2.400548637474216387e-04 8.756510762696520037e-27
7.076586948069714822e+01 3.123078097488523382e-04 1.404257055778338555e-04 1.718821041710184828e-04 8.756510762696520037e-27
7.168490674668022677e+01 2.623636934935056177e-04 1.391032244350966598e-04 1.232604690584089579e-04 8.756510762696520037e-27
7.260394401266330533e+01 2.214152118423963066e-04 1.377807432921476652e-04 8.363446855024864136e-05 8.756510762696520037e-27
7.352298127864639810e+01 2.001558870523548390e-04 1.364582621489811526e-04 6.369762490337368640e-05 8.756510762696520037e-27
7.444201854462947665e+01 1.865213343284474528e-04 1.351357810055913214e-04 5.138555332285613141e-05 8.756510762696520037e-27
7.536105581061255521e+01 1.684570560906755105e-04 1.338132998619722899e-04 3.464375622870322058e-05 8.756510762696520037e-27
7.628009307659563376e+01 1.549980814976710476e-04 1.324908187181181491e-04 2.250726277955289846e-05 8.756510762696520037e-27
7.719913034257869811e+01 1.508986269030621540e-04 1.311683375740228276e-04 1.973028932903932641e-05 8.756510762696520037e-27
7.811816760856179087e+01 1.439832982736766794e-04 1.298458564296802538e-04 1.413744184399642564e-05 8.756510762696520037e-27
7.903720487454486943e+01 1.394839035020874153e-04 1.285233752850843832e-04 1.096052821700303206e-05 8.756510762696520037e-27
7.995624214052794798e+01 1.358824406258249547e-04 1.272008941402291444e-04 8.681546485595810362e-06 1.405150319868708431e-26
8.087527940651102654e+01 1.305990847949181719e-04 1.258784129951084115e-04 4.720671799809760373e-06 2.127468404920644126e-13
8.179431667249410509e+01 1.263568977831301947e-04 1.245559318497160319e-04 1.800965933414162877e-06 1.103945980090727816e-03
8.271335393847719786e+01 1.237245107408617634e-04 1.232334507040458796e-04 4.910600368158838692e-07 9.619036758312637936e-01
8.363239120446027641e+01 1.220750858270038420e-04 1.219109730936119315e-04 1.641127333919104644e-07 9.967759289961177771e-01
8.455142847044334076e+01 1.201415848596329872e-04 1.205893425285722040e-04 -4.477576689392167523e-07 9.999702323629603429e-01
8.547046573642641931e+01 1.195414565846304007e-04 1.192696934164719734e-04 2.717631681584272395e-07 9.926746288210397395e-01
8.638950300240951208e+01 1.180676724859274651e-04 1.179523639503151554e-04 1.153085356123096598e-07 9.977795477931027390e-01
8.730854026839259063e+01 1.160940894174326631e-04 1.166381720538137997e-04 -5.440826363811365751e-07 9.999857694540283948e-01
8.822757753437566919e+01 1.169889008823812930e-04 1.153281402461690661e-04 1.660760636212226839e-06 3.225297545859306773e-03
8.914661480035874774e+01 1.183329632048586645e-04 1.140223235294009560e-04 4.310639675457708544e-06 4.923565708662396261e-12
9.006565206634182630e+01 1.172297792529773295e-04 1.127207864307892154e-04 4.508992822188114110e-06 1.077068198387506862e-12
9.098468933232491906e+01 1.179277614876095656e-04 1.114235934776135634e-04 6.504168009996002132e-06 2.472474021859850984e-19
9.190372659830798341e+01 1.194429689140479923e-04 1.101308091971537191e-04 9.312159716894273195e-06 8.756510762696520037e-27
9.282276386429106196e+01 1.181975570874222608e-04 1.088424981166893608e-04 9.355058970732899959e-06 8.756510762696520037e-27
9.374180113027414052e+01 1.233337141124958819e-04 1.075587247635001264e-04 1.577498934899575548e-05 8.756510762696520037e-27
9.466083839625723328e+01 1.318099283433637006e-04 1.062795536648655992e-04 2.553037467849810134e-05 8.756510762696520037e-27
9.557987566224031184e+01 1.361066697090433089e-04 1.050050493480653087e-04 3.110162036097800016e-05 8.756510762696520037e-27
9.649891292822339040e+01 1.425841276185652268e-04 1.037352763403787841e-04 3.884885127818644263e-05 8.756510762696520037e-27
9.741795019420646895e+01 1.531468521316957723e-04 1.024702991690855548e-04 5.067655296261021748e-05 8.756510762696520037e-27
9.833698746018954751e+01 1.746186872678196411e-04 1.012101823614651230e-04 7.340850490635451810e-05 8.756510762696520037e-27
9.925602472617262606e+01 2.039035889996785819e-04 9.995499044479697732e-05 1.039485985548816045e-04 8.756510762696520037e-27
1.001750619921557046e+02 2.457242952523807657e-04 9.870478794636049799e-05 1.470195073060202677e-04 8.756510762696520037e-27
1.010940992581387832e+02 3.040515705001368843e-04 9.745963939343507882e-05 2.065919311067018055e-04 8.756510762696520037e-27
1.020131365241218617e+02 3.686479381799133643e-04 9.621960931330003229e-05 2.724283288666133184e-04 8.756510762696520037e-27
1.029321737901049403e+02 4.543542752550262039e-04 9.498476223323461666e-05 3.593695130217916143e-04 8.756510762696520037e-27
1.038512110560880330e+02 5.472661647976972184e-04 9.375516268051806309e-05 4.535110021171791283e-04 8.756510762696520037e-27
1.047702483220711116e+02 6.211170037230420802e-04 9.253087518242954852e-05 5.285861285406125588e-04 8.756510762696520037e-27
1.056892855880541902e+02 6.688937464549266727e-04 9.131196426624822282e-05 5.775817821886784905e-04 8.756510762696520037e-27
1.066083228540372545e+02 6.585595481049842182e-04 9.009849445925322226e-05 5.684610536457310095e-04 8.756510762696520037e-27
1.075273601200203473e+02 5.962867991172304122e-04 8.889053028872365603e-05 5.073962688285067833e-04 8.756510762696520037e-27
1.084463973860034258e+02 4.893770670780611372e-04 8.768813628193857911e-05 4.016889307961225581e-04 8.756510762696520037e-27
1.093654346519865044e+02 3.769969313979936636e-04 8.649137696617700583e-05 2.905055544318166849e-04 8.756510762696520037e-27
1.102844719179695829e+02 3.000630989240274339e-04 8.530031686871795049e-05 2.147627820553094698e-04 8.756510762696520037e-27
1.112035091839526615e+02 2.539852370792328477e-04 8.411502051684035966e-05 1.698702165623925016e-04 8.756510762696520037e-27
1.121225464499357543e+02 2.353527361330720396e-04 8.293555243782313924e-05 1.524171836952489139e-04 8.756510762696520037e-27
1.130415837159188328e+02 2.298249967146709220e-04 8.176197715894511380e-05 1.480630195557258082e-04 8.756510762696520037e-27
1.139606209819018972e+02 2.384143888105233532e-04 8.059435920748512150e-05 1.578200296030382317e-04 8.756510762696520037e-27
1.148796582478849757e+02 2.506127885613883798e-04 7.943276311072197335e-05 1.711800254506664200e-04 8.756510762696520037e-27
1.157986955138680685e+02 2.672945923701978760e-04 7.827725339593441262e-05 1.890173389742634633e-04 8.756510762696520037e-27
1.167177327798511470e+02 2.753683195765904072e-04 7.712789459040115549e-05 1.982404249861892517e-04 8.756510762696520037e-27
1.176367700458342256e+02 2.885022173228337706e-04 7.598475122140086390e-05 2.125174661014329067e-04 8.756510762696520037e-27
1.185558073118173041e+02 2.936857888160782841e-04 7.484788781621217271e-05 2.188379009998661249e-04 8.756510762696520037e-27
1.194748445778003827e+02 3.021999072482594944e-04 7.371736890211375742e-05 2.284825383461457234e-04 8.756510762696520037e-27
1.203938818437834755e+02 3.146076454794879528e-04 7.259325900638423932e-05 2.420143864731037135e-04 8.756510762696520037e-27
1.213129191097665398e+02 3.285850729581427272e-04 7.147562265630225326e-05 2.571094503018404604e-04 8.756510762696520037e-27
1.222319563757496184e+02 3.295490830249775166e-04 7.036452437914637989e-05 2.591845586458311232e-04 8.756510762696520037e-27
1.231509936417326969e+02 3.142215154483417230e-04 6.926002870219515918e-05 2.449614867461465638e-04 8.756510762696520037e-27
1.240700309077157897e+02 3.042703893699798203e-04 6.816220015272707691e-05 2.361081892172527434e-04 8.756510762696520037e-27
1.249890681736988682e+02 3.016864871636566487e-04 6.707110325802057818e-05 2.346153839056360705e-04 8.756510762696520037e-27
1.259081054396819468e+02 2.774259190984145439e-04 6.598680254535410812e-05 2.114391165530604493e-04 8.756510762696520037e-27
1.268271427056650253e+02 2.361382533259614937e-04 6.490936254200607117e-05 1.712288907839554361e-04 8.756510762696520037e-27
1.277461799716481039e+02 1.881125085770053425e-04 6.383884777525485825e-05 1.242736608017504978e-04 8.756510762696520037e-27
1.286652172376311967e+02 1.445266290945307732e-04 6.277532277237883314e-05 8.175130632215194004e-05 8.756510762696520037e-27
1.295842545036142610e+02 1.192303278252209033e-04 6.171885206065631899e-05 5.751147576456458433e-05 8.756510762696520037e-27
1.305032917695973538e+02 1.015212691632825972e-04 6.066950016736561183e-05 4.085176899591698538e-05 8.756510762696520037e-27
1.314223290355804181e+02 9.044698523892402220e-05 5.962733161978498060e-05 3.081965361913904160e-05 8.756510762696520037e-27
1.323413663015635109e+02 8.180103625524385474e-05 5.859241094519268745e-05 2.320862531005116728e-05 8.756510762696520037e-27
1.332604035675465752e+02 7.587501743367661448e-05 5.756480267086695388e-05 1.831021476280966060e-05 8.756510762696520037e-27
1.341794408335296680e+02 6.990409206359986716e-05 5.654457132408600138e-05 1.335952073951386578e-05 8.756510762696520037e-27
1.350984780995127323e+02 6.635663753060122702e-05 5.553178143212803111e-05 1.082485609847319590e-05 8.756510762696520037e-27
1.360175153654958251e+02 6.498082803970168402e-05 5.452649752227121716e-05 1.045433051743046687e-05 8.756510762696520037e-27
1.369365526314788895e+02 6.181025010776160168e-05 5.352878412179370646e-05 8.281465985967895226e-06 3.013193634280327696e-25
1.378555898974619822e+02 5.987875714710822595e-05 5.253870575797363243e-05 7.340051389134593523e-06 4.089426779767741902e-22
1.387746271634450750e+02 5.715910986415871094e-05 5.155632695808910136e-05 5.602782906069609585e-06 2.469266071589368460e-16
1.396936644294281678e+02 5.469970504757027270e-05 5.058171224941819245e-05 4.117992798152080242e-06 2.154420744620408562e-11
1.406127016954112321e+02 5.194739209694708296e-05 4.961492615923895102e-05 2.332465937708131938e-06 1.882831921187881291e-05
1.415317389613942964e+02 5.022292845568784864e-05 4.865603321482954435e-05 1.566895240858304282e-06 6.598492035352756385e-03
1.424507762273773892e+02 5.056532394974231059e-05 4.770509802156375754e-05 2.860225928178553045e-06 3.301065324266759617e-07
1.433698134933604535e+02 4.936828866401640195e-05 4.676220357070541513e-05 2.606085093310986822e-06 2.313811380581321221e-06
1.442888507593435463e+02 4.727105585804950420e-05 4.582743285519728970e-05 1.443623002852214502e-06 1.679432768620786956e-02
1.452078880253266107e+02 4.536020405659759374e-05 4.490086887870517761e-05 4.593351778924161357e-07 9.698769591881889474e-01
1.461269252913097034e+02 4.348595573102813301e-05 4.398263775870611594e-05 -4.966820276779829245e-07 9.999795380728055960e-01
1.470459625572927962e+02 4.234051843781597694e-05 4.307365783367464440e-05 -7.331393958586674624e-07 9.999966571069346388e-01
1.479649998232758605e+02 4.258092552357876530e-05 4.217396422073492387e-05 4.069613028438414304e-07 9.796311456434836362e-01
1.488840370892589533e+02 4.206237255504804827e-05 4.128228831467697842e-05 7.800842403710698441e-07 7.338578346565751698e-01
1.498030743552420176e+02 4.043068531732706806e-05 4.039807046044172295e-05 3.261485688534510605e-08 9.988204328437561008e-01
1.507221116212251104e+02 4.007772894022100567e-05 3.952176901624034582e-05 5.559599239806598545e-07 9.388619763695381648e-01
1.516411488872081748e+02 3.936060117367990449e-05 3.865390027019954540e-05 7.067009034803590963e-07 8.287153969292720967e-01
1.525601861531912675e+02 3.835416272453323540e-05 3.779590871829705505e-05 5.582540062361803532e-07 9.378451851897733338e-01
1.534792234191743319e+02 3.707911951192070001e-05 3.695028031281751707e-05 1.288391991031829467e-07 9.975375950103954059e-01
1.543982606851573962e+02 3.548649849831623983e-05 3.612043203460134485e-05 -6.339335362851050183e-07 9.999928511297337952e-01
1.553172979511404890e+02 3.427710879984071605e-05 3.531000941241716092e-05 -1.032900612576444872e-06 9.999996637639467778e-01
1.562363352171235817e+02 3.363118600508179705e-05 3.452153067213766576e-05 -8.903446670558687109e-07 9.999989976698265837e-01
1.571553724831066745e+02 3.395278184222789124e-05 3.375567725436117155e-05 1.971045878667196881e-07 9.958525209496139619e-01
1.580744097490897389e+02 3.296843766721557973e-05 3.301154731968366742e-05 -4.310965246808769321e-08 9.993393533258516648e-01
1.589934470150728316e+02 3.212266888756866006e-05 3.228858808201080229e-05 -1.659191944421422324e-07 9.997420798931774266e-01
1.599124842810558960e+02 3.181202151930549547e-05 3.158617014488669715e-05 2.258513744187983234e-07 9.948358630096517663e-01
1.608315215470389887e+02 3.044718802238028011e-05 3.090336913726779601e-05 -4.561811148875158980e-07 9.999720929328868024e-01
1.617505588130220531e+02 2.969489882276132701e-05 3.023966024090333449e-05 -5.447614181420074801e-07 9.999858433106924016e-01
1.626695960790051174e+02 2.916288975059817658e-05 2.959370744269737555e-05 -4.308176920991989745e-07 9.999661069837464389e-01
1.635886333449882102e+02 2.881073732158922099e-05 2.896320600525485741e-05 -1.524686836656364230e-07 9.997140894971078273e-01
1.645076706109713029e+02 2.845581809966529362e-05 2.834508510291527866e-05 1.107329967500149598e-07 9.978558878448960945e-01
1.654267078769543957e+02 2.866444634800843172e-05 2.773600285561673396e-05 9.284434923916977693e-07 4.694257077069454165e-01
1.663457451429374601e+02 2.786410155836675055e-05 2.713281387529930175e-05 7.312876830674488017e-07 8.002993819355690430e-01
1.672647824089205528e+02 2.686943826998917820e-05 2.653314781074267480e-05 3.362904592465033957e-07 9.880458719372983145e-01
1.681838196749036172e+02 2.640702266346085317e-05 2.593567504711663595e-05 4.713476163442172258e-07 9.670684625538661372e-01
1.691028569408866815e+02 2.587744137163160539e-05 2.533965683920189418e-05 5.377845324297112135e-07 9.463837403741078846e-01
1.700218942068697743e+02 2.507818577972165350e-05 2.474516502672861841e-05 3.330207529930350916e-07 9.883381780919656689e-01
1.709409314728528386e+02 2.451779994049488610e-05 2.415317650568819230e-05 3.646234348066938052e-07 9.851904550244729997e-01
1.718599687388359314e+02 2.430824040400454271e-05 2.356525346984318658e-05 7.429869341613561302e-07 7.855866567513932752e-01
1.727790060048190242e+02 2.333452221614306393e-05 2.298359691275899094e-05 3.509253033840729961e-07 9.866462990596640559e-01
1.736980432708021169e+02 2.253772779415239567e-05 2.241144577523241735e-05 1.262820189199783175e-07 9.975852559177914580e-01
1.746170805367851813e+02 2.171692216889365906e-05 2.185265470801492772e-05 -1.357325391212686587e-07 9.996749839415438599e-01
1.755361178027682740e+02 2.106046837226727557e-05 2.131130238430576932e-05 -2.508340120384937549e-07 9.998654207938821870e-01
1.764551550687513384e+02 2.051368788310919269e-05 2.079122618537383428e-05 -2.775383022646415912e-07 9.998903198171206208e-01
1.773741923347344027e+02 1.964110527446896588e-05 2.029581749955851721e-05 -6.547122250895513296e-07 9.999939032884695989e-01
1.782932296007174955e+02 1.934120787615562344e-05 1.982797422868240854e-05 -4.867663525267851017e-07 9.999779228665748310e-01
1.792122668667005598e+02 1.902781172488071090e-05 1.938943002039687164e-05 -3.616182955161607426e-07 9.999424072361609017e-01
1.801313041326836526e+02 1.827718114593672590e-05 1.898105293488118277e-05 -7.038717889444568668e-07 9.999958167464361170e-01
1.810503413986667454e+02 1.820361954106962878e-05 1.860306801098090187e-05 -3.994484699112730891e-07 9.999568986102216339e-01
1.819693786646498381e+02 1.844477590034569048e-05 1.825444861206809534e-05 1.903272882775951366e-07 9.960615608336377269e-01
1.828884159306329025e+02 1.760394032186452605e-05 1.793345780114166037e-05 -3.295174792771343199e-07 9.999263488980045800e-01
1.838074531966159668e+02 1.745014471642903999e-05 1.763869576331357687e-05 -1.885510468845368796e-07 9.997831324425906496e-01
1.847264904625990596e+02 1.720957522803439195e-05 1.736817675270480209e-05 -1.586015246704101402e-07 9.997272091365702051e-01
1.856455277285821239e+02 1.710433653131377947e-05 1.711957979970677747e-05 -1.524326839299800125e-08 9.991822330874225999e-01
1.865645649945652167e+02 1.686315459887718861e-05 1.689030197382257418e-05 -2.714737494538557402e-08 9.992534677427771239e-01
1.874836022605482810e+02 1.681302455009402332e-05 1.667771325993196868e-05 1.353112901620546408e-07 9.974127253049365205e-01
1.884026395265313738e+02 1.725946054568414429e-05 1.647913540333614598e-05 7.803251423479983049e-07 7.334964769403766738e-01
1.893216767925144666e+02 1.676989289594785475e-05 1.629213014806417961e-05 4.777627478836751393e-07 9.654665014163112957e-01
1.902407140584975593e+02 1.626939697647232047e-05 1.611527706436053991e-05 1.541199121117805605e-07 9.970128594318701243e-01
1.911597513244806237e+02 1.540136012551992378e-05 1.594797597861669878e-05 -5.466158530967749952e-07 9.999860429942143414e-01
1.920787885904636880e+02 1.561531040447824270e-05 1.578989996681007721e-05 -1.745895623318345039e-07 9.997586529653792464e-01
1.929978258564467808e+02 1.576896537120381898e-05 1.563975008276803668e-05 1.292152884357823000e-07 9.975305005387478108e-01
1.939168631224298451e+02 1.566289971858409659e-05 1.549591698622480989e-05 1.669827323592866942e-07 9.967044834071309145e-01
1.948359003884129379e+02 1.536296931661487158e-05 1.535702055035772986e-05 5.948766257141726828e-09 9.990381988727892182e-01
1.957549376543960022e+02 1.534589643349873383e-05 1.522197661172178566e-05 1.239198217769481704e-07 9.976284594656574800e-01
1.966739749203790950e+02 1.505078423581874252e-05 1.508971157526601819e-05 -3.892733944727566901e-08 9.993178531029611733e-01
1.975930121863621878e+02 1.506901799352925626e-05 1.495937168740470787e-05 1.096463061245483858e-07 9.978736193882060679e-01
1.985120494523452521e+02 1.508731015721675303e-05 1.483003401808662166e-05 2.572761391301313740e-07 9.934391918671215960e-01
1.994310867183283449e+02 1.485543317001718539e-05 1.470097020442363110e-05 1.544629655935542915e-07 9.970050193276878137e-01
2.003501239843114092e+02 1.548051778845763242e-05 nan nan nan
2.012691612502945020e+02 1.600984277451585319e-05 nan nan nan
2.021881985162775663e+02 1.582725546701547147e-05 nan nan nan
2.031072357822606591e+02 1.568953243441344780e-05 nan nan nan
2.040262730482437235e+02 1.629191179762419313e-05 nan nan nan
2.049453103142268162e+02 1.641735714449098191e-05 nan nan nan
2.058643475802098806e+02 1.661475742721684338e-05 nan nan nan
2.067833848461929733e+02 1.683094814749489375e-05 nan nan nan
2.077024221121760661e+02 1.716016358061623771e-05 nan nan nan
2.086214593781591304e+02 1.678675778843766671e-05 nan nan nan
2.095404966441422232e+02 1.693389449132905473e-05 nan nan nan
2.104595339101252875e+02 1.681935054430403614e-05 nan nan nan
2.113785711761083803e+02 1.640304978928703786e-05 nan nan nan
2.122976084420914447e+02 1.656672692389320097e-05 nan nan nan
2.132166457080745090e+02 1.662502584498386541e-05 nan nan nan
2.141356829740576018e+02 1.579331555572671344e-05 nan nan nan
2.150547202400406945e+02 1.552354522183567692e-05 nan nan nan
2.159737575060237873e+02 1.530970945589503455e-05 nan nan nan
2.168927947720068516e+02 1.549716393292945398e-05 nan nan nan
2.178118320379899444e+02 1.532550329485354022e-05 nan nan nan
2.187308693039730088e+02 1.482608130204780692e-05 nan nan nan
2.196499065699561015e+02 1.482386993122649655e-05 nan nan nan
2.205689438359391659e+02 1.500120855639080635e-05 nan nan nan
2.214879811019222302e+02 1.506698430550627418e-05 nan nan nan
2.224070183679053230e+02 1.533261408716300506e-05 nan nan nan
2.233260556338884157e+02 1.498065196099011524e-05 nan nan nan
2.242450928998715085e+02 1.459437303177804347e-05 nan nan nan
2.251641301658545729e+02 1.440986182640624388e-05 nan nan nan
2.260831674318376656e+02 1.397176357508955796e-05 nan nan nan
2.270022046978207300e+02 1.411422077425060198e-05 nan nan nan
2.279212419638037943e+02 1.397971199715918075e-05 nan nan nan
2.288402792297868871e+02 1.386536758136486567e-05 nan nan nan
2.297593164957699514e+02 1.383429089788035878e-05 nan nan nan
2.306783537617530442e+02 1.372760564878708909e-05 nan nan nan
2.315973910277361369e+02 1.358986444452219950e-05 nan nan nan
2.325164282937192297e+02 1.320583589578581123e-05 nan nan nan
2.334354655597022941e+02 1.295698012248514351e-05 nan nan nan
2.343545028256853868e+02 1.270762980608028942e-05 nan nan nan
2.352735400916684512e+02 1.259268133992596870e-05 nan nan nan
2.361925773576515155e+02 1.215857037162386447e-05 nan nan nan
2.371116146236346083e+02 1.223763459522118801e-05 nan nan nan
2.380306518896176726e+02 1.249224769528055459e-05 nan nan nan
2.389496891556007654e+02 1.241775482102272954e-05 nan nan nan
2.398687264215838582e+02 1.218265016561533027e-05 nan nan nan
2.407877636875669509e+02 1.226550392400487888e-05 nan nan nan
2.417068009535500153e+02 1.220984266399802402e-05 nan nan nan
2.426258382195330796e+02 1.228888772629008076e-05 nan nan nan
2.435448754855161724e+02 1.222352965195077504e-05 nan nan nan
2.444639127514992367e+02 1.213824246341196091e-05 nan nan nan
2.453829500174823295e+02 1.214508677004968362e-05 nan nan nan
2.463019872834653938e+02 1.214925240307051392e-05 nan nan nan
2.472210245494484866e+02 1.210408981287743102e-05 nan nan nan
2.481400618154315794e+02 1.226920800041827122e-05 nan nan nan
2.490590990814146721e+02 1.203611084567362932e-05 nan nan nan
2.499781363473977365e+02 1.172018894742299117e-05 nan nan nan
2.508971736133808008e+02 1.113915226479951658e-05 nan nan nan
2.518162108793638936e+02 1.140925235436856768e-05 nan nan nan
2.527352481453469579e+02 1.203425624937488760e-05 nan nan nan
2.536542854113300507e+02 1.201005845460745208e-05 nan nan nan
2.545733226773131150e+02 1.178726644440643058e-05 nan nan nan
2.554923599432962078e+02 1.186395552493723630e-05 nan nan nan
2.564113972092793006e+02 1.219651618724116594e-05 nan nan nan
2.573304344752623933e+02 1.201011371467934582e-05 nan nan nan
2.582494717412454293e+02 1.211554582703138997e-05 nan nan nan
2.591685090072285220e+02 1.176245194766625230e-05 nan nan nan
2.600875462732116148e+02 1.175379728800257024e-05 nan nan nan
2.610065835391947076e+02 1.182929270000480582e-05 nan nan nan
2.619256208051777435e+02 1.181446060979309375e-05 nan nan nan
2.628446580711608362e+02 1.173563806084906532e-05 nan nan nan
2.637636953371439290e+02 1.187958772778991899e-05 nan nan nan
2.646827326031270218e+02 1.143933508220290578e-05 nan nan nan
2.656017698691100577e+02 1.146912930173778719e-05 nan nan nan
2.665208071350931505e+02 1.166779656720639170e-05 nan nan nan
2.674398444010762432e+02 1.209498745789299545e-05 nan nan nan
2.683588816670593360e+02 1.191881618808245356e-05 nan nan nan
2.692779189330424288e+02 1.190164785111340813e-05 nan nan nan
2.701969561990254647e+02 1.193707860351378479e-05 nan nan nan
2.711159934650086143e+02 1.171553974982236225e-05 nan nan nan
2.720350307309916502e+02 1.196413225443706121e-05 nan nan nan
2.729540679969747430e+02 1.232583424238121154e-05 nan nan nan
2.738731052629577789e+02 1.258562292074070275e-05 nan nan nan
2.747921425289408717e+02 1.226052806214592526e-05 nan nan nan
